iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_imputation__params,param_feature_selection__threshold,param_feature_selection__strategy,param_feature_extraction__params,param_feature_extraction__n_lags,param_classifier__base_estimator__n_estimators,param_classifier__base_estimator__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1,171,0.04119243621826172,0.013906439394091029,0.0,0.0,"('interpolate', ('spline', 2))",0.85,correlation,"('pycatch22', {})",8,25,5,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 5}",,,,,,,,12,,,,,,,
1,171,0.19457802772521973,0.10362479511404733,0.05181660652160645,0.027985643139843596,"('ffill', None)",0.9,pca,"('pycatch22', {})",3,25,7,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 7}",0.5,,,,,,,12,0.5,,0.5,,,,
1,171,0.04358344078063965,0.01551138830867934,0.0,0.0,"('interpolate', 'linear')",0.95,correlation,"('pycatch22', {})",8,50,7,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",,,,,,,,12,,,,,,,
1,171,0.052113676071166994,0.015480687679825722,0.0,0.0,"('interpolate', 'linear')",0.95,correlation,"('pycatch22', {})",5,100,3,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",,,,,,,,12,,,,,,,
1,171,0.039357566833496095,0.018522220845401834,0.0,0.0,"('interpolate', ('polynomial', 2))",0.85,correlation,"('pycatch22', {})",8,25,7,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 7}",,,,,,,,12,,,,,,,
1,171,0.03751707077026367,0.009058196698365542,0.0,0.0,"('interpolate', ('polynomial', 2))",0.85,correlation,"('pycatch22', {})",8,50,5,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",,,,,,,,12,,,,,,,
1,171,0.045169401168823245,0.014824306048123414,0.0,0.0,"('interpolate', ('polynomial', 2))",0.9,pca,"('pycatch22', {})",8,25,3,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 3}",,,,,,,,12,,,,,,,
1,171,0.2293118953704834,0.09763618015580906,0.05209026336669922,0.027778126349574033,"('interpolate', 'linear')",0.85,correlation,"('pycatch22', {})",3,100,5,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 5}",0.5,,,,,,,12,0.5,,0.5,,,,
1,171,0.04346461296081543,0.010202150117839351,0.0,0.0,"('interpolate', ('polynomial', 3))",0.85,correlation,"('pycatch22', {})",8,25,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 7}",,,,,,,,12,,,,,,,
1,171,0.050226449966430664,0.012380276773881543,0.0,0.0,"('interpolate', 'linear')",0.9,pca,"('pycatch22', {})",8,50,7,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",,,,,,,,12,,,,,,,
1,171,0.04644808769226074,0.010249495937735532,0.0,0.0,"('interpolate', ('spline', 2))",0.95,correlation,"('pycatch22', {})",5,100,3,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",,,,,,,,12,,,,,,,
1,171,0.050572681427001956,0.011107589949876305,0.0,0.0,"('interpolate', ('polynomial', 2))",0.85,correlation,"('pycatch22', {})",5,100,7,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 7}",,,,,,,,12,,,,,,,
1,171,0.20256218910217286,0.08144303759254463,0.055942440032958986,0.030509754010386022,"('ffill', None)",0.9,correlation,"('pycatch22', {})",3,100,3,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",0.5,,,,,,,12,0.5,,0.5,,,,
1,171,0.17696876525878907,0.06954559216067263,0.05016827583312988,0.02622630275034845,"('interpolate', ('polynomial', 2))",0.95,correlation,"('pycatch22', {})",3,100,7,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 7}",0.5,,,,,,,12,0.5,,0.5,,,,
1,171,0.1840435028076172,0.06645823773433539,0.04792399406433105,0.02665043374996784,"('interpolate', ('polynomial', 3))",0.85,correlation,"('pycatch22', {})",3,25,5,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 5}",0.5,,,,,,,12,0.5,,0.5,,,,
1,171,0.044828176498413086,0.016165798857721927,0.0,0.0,"('interpolate', ('polynomial', 3))",0.95,correlation,"('pycatch22', {})",5,50,3,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 3}",,,,,,,,12,,,,,,,
1,171,0.04131011962890625,0.011668070524628016,0.0,0.0,"('interpolate', ('polynomial', 3))",0.9,pca,"('pycatch22', {})",5,100,5,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 5}",,,,,,,,12,,,,,,,
1,171,0.2033839225769043,0.0755913365100154,0.046262598037719725,0.025577816079736772,"('interpolate', ('spline', 2))",0.85,correlation,"('pycatch22', {})",3,50,7,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",0.5,,,,,,,12,0.5,,0.5,,,,
1,171,0.10360641479492187,0.031083249713858677,0.0429384708404541,0.02323741713446979,"('interpolate', ('spline', 2))",0.85,pca,"('pycatch22', {})",3,25,3,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 3}",0.5,,,,,,,12,0.5,,0.5,,,,
2,513,0.2153475761413574,0.09122072740757733,0.11053376197814942,0.008827886186623207,"('interpolate', ('polynomial', 2))",0.85,pca,"('pycatch22', {})",5,25,3,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 3}",,0.5,0.5,,0.5,,,12,0.5,0.5,0.5,0.5,0.5,0.5,0.0
2,513,0.3004140377044678,0.1738400856759355,0.10318188667297364,0.020061112776279325,"('interpolate', ('polynomial', 2))",0.85,pca,"('pycatch22', {})",5,50,5,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",,0.5,0.5,,0.5,,,12,0.5,0.5,0.5,0.5,0.5,0.5,0.0
2,513,0.6048327445983886,0.1956385856739736,0.17107272148132324,0.012911931642162118,"('interpolate', ('spline', 2))",0.85,correlation,"('pycatch22', {})",3,50,7,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",0.5,0.5,1.0,0.4126984126984127,0.5641025641025641,0.5953601953601954,0.2079725325970845,3,0.5,0.5,1.0,1.0,1.0,0.8,0.2449489742783178
2,513,0.21463389396667482,0.10309417266818595,0.03214802742004395,0.016881092383002488,"('interpolate', ('polynomial', 3))",0.95,correlation,"('pycatch22', {})",8,100,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 7}",,,,,,,,12,,,,,,,
2,513,0.5756924152374268,0.1693067828994795,0.1728668212890625,0.013306795204799713,"('interpolate', ('polynomial', 3))",0.85,correlation,"('pycatch22', {})",3,25,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 7}",0.5,0.5,1.0,0.25396825396825395,0.5769230769230769,0.5661782661782662,0.2427142209459248,8,0.5,0.5,1.0,1.0,0.9989247311827957,0.7997849462365592,0.24477369851989478
2,513,0.12915496826171874,0.05569746136385338,0.03966498374938965,0.022507804386038423,"('ffill', None)",0.85,pca,"('pycatch22', {})",8,50,3,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 3}",,,,,,,,12,,,,,,,
2,513,0.23523645401000975,0.0997830800185685,0.10877819061279297,0.004931600584421455,"('ffill', None)",0.9,pca,"('pycatch22', {})",5,25,3,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 3}",,0.5,0.5,,0.5,,,12,0.5,0.5,0.5,0.5,0.5,0.5,0.0
2,513,0.1199040412902832,0.04311972164327124,0.0307708740234375,0.016384358968243078,"('ffill', None)",0.9,pca,"('pycatch22', {})",8,50,5,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",,,,,,,,12,,,,,,,
2,513,0.12014689445495605,0.04709501852306282,0.02898068428039551,0.015081081812964029,"('interpolate', ('spline', 3))",0.95,pca,"('pycatch22', {})",8,100,5,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 5}",,,,,,,,12,,,,,,,
2,513,0.6113711357116699,0.19461037825112,0.15730524063110352,0.00896996193161814,"('interpolate', ('polynomial', 2))",0.95,correlation,"('pycatch22', {})",3,100,3,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",0.5,0.5,1.0,0.4920634920634921,0.4487179487179487,0.5881562881562882,0.20680192515276477,5,0.5,0.5,1.0,1.0,1.0,0.8,0.2449489742783178
2,513,0.5900358200073242,0.19502475811685324,0.15766692161560059,0.018267333337694504,"('interpolate', ('spline', 3))",0.85,correlation,"('pycatch22', {})",3,50,5,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",0.5,0.5,1.0,0.4126984126984127,0.5641025641025641,0.5953601953601954,0.2079725325970845,3,0.5,0.5,1.0,1.0,1.0,0.8,0.2449489742783178
2,513,0.4001635551452637,0.15203892913655295,0.14248933792114257,0.02764107550053175,"('interpolate', ('spline', 2))",0.85,pca,"('pycatch22', {})",3,25,3,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 3}",0.5,0.5,0.05263157894736842,0.1507936507936508,0.3076923076923077,0.3022235074866654,0.18082484455819445,11,0.5,0.5,0.8672131147540983,0.8064935064935065,0.9349462365591398,0.7217305715613489,0.18554769631684384
3,1539,1.2172863960266114,0.610524536932001,0.32778158187866213,0.023970240131286163,"('interpolate', ('polynomial', 3))",0.85,correlation,"('pycatch22', {})",3,25,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 7}",0.39863013698630134,0.4955436720142603,0.68287841191067,0.6656698564593301,0.6339285714285714,0.5753301297598267,0.11022744020024469,7,1.0,1.0,0.9998654708520179,0.9998293515358362,0.9998202614379085,0.9999030167651526,8.061786585313427e-05
3,1539,1.4283239364624023,0.589339151464229,0.33692474365234376,0.04060951690932101,"('interpolate', ('polynomial', 2))",0.95,correlation,"('pycatch22', {})",3,100,3,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",0.41780821917808214,0.4123588829471182,0.5875930521091811,0.6719497607655504,0.62402950310559,0.5427478836211044,0.10763096869236938,10,1.0,1.0,1.0,0.9995093856655289,0.9990196078431373,0.9997057987017332,0.0003921987218024108
3,1539,1.3672918319702148,0.5196227211163497,0.32330498695373533,0.0283511986683821,"('interpolate', ('spline', 2))",0.85,correlation,"('pycatch22', {})",3,50,7,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",0.3928082191780822,0.5502079619726679,0.6436724565756824,0.6845095693779905,0.6323757763975155,0.5807147967003876,0.10358129892667518,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,1539,1.3626909255981445,0.5459172480008293,0.3009167194366455,0.04489756578915725,"('interpolate', ('spline', 3))",0.85,correlation,"('pycatch22', {})",3,50,5,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",0.3825342465753425,0.43077837195484253,0.5756823821339951,0.7239832535885168,0.641110248447205,0.5508177005399804,0.12766053943673805,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,4617,3.058568811416626,1.471602655936769,0.6416053771972656,0.025951991019151143,"('interpolate', ('polynomial', 3))",0.85,correlation,"('pycatch22', {})",3,25,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 25, 'classifier__base_estimator__max_depth': 7}",0.5630473599183743,0.6371144403877628,0.6141626278944534,0.6635294928810287,0.6196965628356605,0.6195100967834559,0.0330584058718397,1,0.9971231158867934,0.9943108743011627,0.9877185794348761,0.9800335431941475,0.962801613576712,0.9843975452787384,0.012301807084705628
4,4617,2.9714234828948975,1.125167643500466,0.576270866394043,0.0876889650953449,"('interpolate', ('spline', 2))",0.85,correlation,"('pycatch22', {})",3,50,7,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",0.5624805146954623,0.6051365982626212,0.5980783946943287,0.6507998069431516,0.5939513963480129,0.6020893421887153,0.02840129653333575,2,1.0,0.9998556392556236,0.9989610617656097,0.9955432232872654,0.9858057071701264,0.996033126295725,0.005362100434688413
