mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__base_estimator__max_depth,param_classifier__base_estimator__n_estimators,param_feature_extraction__n_lags,param_feature_selection__strategy,param_feature_selection__threshold,param_feature_selection__variance_threshold,param_imputation__method,param_imputation__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
14.789915704727173,2.682673223917365,0.7879658699035644,0.09147896827057236,3,100,2,pca,0.9,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
15.452541160583497,2.2566289725427526,0.855182695388794,0.09660112855921198,3,100,2,pca,0.9,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
15.459235620498657,2.1486114670139753,0.8345510005950928,0.1346646243034585,3,100,2,pca,0.9,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
15.028096628189086,1.8709785690572085,0.8398906707763671,0.1330005036952663,3,100,2,pca,0.9,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5516758334930769,0.5579609384989132,0.6120524553734594,0.5834319526627219,0.6987720139535321,0.6007786387963406,0.053432478853486495,1711,0.9660166105971405,0.9000312679139091,0.8816654227392088,0.8606913133646411,0.8350951300081343,0.8886999489246067,0.04430284369625543
14.808803272247314,2.696965594945744,0.8216419219970703,0.14597918593363013,3,100,2,pca,0.9,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5516758334930769,0.5579609384989132,0.6120524553734594,0.5834319526627219,0.6987720139535321,0.6007786387963406,0.053432478853486495,1711,0.9660166105971405,0.9000312679139091,0.8816654227392088,0.8606913133646411,0.8350951300081343,0.8886999489246067,0.04430284369625543
15.389066219329834,2.0650090993580172,0.8492150783538819,0.07370966266639621,3,100,2,pca,0.95,0.9,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
15.162916707992554,3.0185999273918003,0.9013803958892822,0.16669469484533625,3,100,2,pca,0.95,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
15.253645324707032,3.014599315153404,0.807623815536499,0.08064709517211445,3,100,2,pca,0.95,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
15.789146280288696,2.905388059788291,0.8004752159118652,0.07326681868760754,3,100,2,pca,0.95,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.46463276169691964,0.42348325022375655,0.48989049867691997,0.5659340659340659,0.6348810094684683,0.515764317200026,0.0755055969321799,5041,0.9499776597981497,0.8870394496847152,0.8646120638932726,0.8571428571428572,0.822237259720673,0.8762018580479335,0.04235580015309009
16.365677928924562,2.457332370174303,0.7641830444335938,0.10925196283417694,3,100,2,pca,0.95,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5516758334930769,0.5579609384989132,0.6120524553734594,0.5834319526627219,0.6987720139535321,0.6007786387963406,0.053432478853486495,1711,0.9660166105971405,0.9000312679139091,0.8816654227392088,0.8606913133646411,0.8350951300081343,0.8886999489246067,0.04430284369625543
18.085453462600707,1.9335703429433742,0.7248130321502686,0.10737132252236221,3,100,2,pca,0.95,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 2, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5516758334930769,0.5579609384989132,0.6120524553734594,0.5834319526627219,0.6987720139535321,0.6007786387963406,0.053432478853486495,1711,0.9660166105971405,0.9000312679139091,0.8816654227392088,0.8606913133646411,0.8350951300081343,0.8886999489246067,0.04430284369625543
21.0497688293457,1.5583332909133965,0.7441122531890869,0.09565115229730876,3,100,3,correlation,0.85,0.9,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5380626860119048,0.5497786686711768,0.6581318681318682,0.7101247412876881,0.6335159192057513,0.6179227766616778,0.06539475964412596,907,0.9871012265573865,0.9573418660730848,0.9399827354854149,0.9356530428989369,0.9082161361954109,0.9456590014420468,0.026031729515928224
20.153336477279662,2.573002838251565,0.7670332908630371,0.13716820323974163,3,100,3,correlation,0.85,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5380626860119048,0.5497786686711768,0.6581318681318682,0.7101247412876881,0.6335159192057513,0.6179227766616778,0.06539475964412596,907,0.9871012265573865,0.9573418660730848,0.9399827354854149,0.9356530428989369,0.9082161361954109,0.9456590014420468,0.026031729515928224
20.368532800674437,3.121389183949789,0.722977590560913,0.057834471766478185,3,100,3,correlation,0.85,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5380626860119048,0.5497786686711768,0.6581318681318682,0.7101247412876881,0.6335159192057513,0.6179227766616778,0.06539475964412596,907,0.9871012265573865,0.9573418660730848,0.9399827354854149,0.9356530428989369,0.9082161361954109,0.9456590014420468,0.026031729515928224
20.099985933303834,3.0888037787102203,0.747743034362793,0.06983007303283978,3,100,3,correlation,0.85,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5380626860119048,0.5497786686711768,0.6581318681318682,0.7101247412876881,0.6335159192057513,0.6179227766616778,0.06539475964412596,907,0.9871012265573865,0.9573418660730848,0.9399827354854149,0.9356530428989369,0.9082161361954109,0.9456590014420468,0.026031729515928224
20.341860675811766,2.63512905202157,0.748579740524292,0.07505676855909545,3,100,3,correlation,0.85,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5380626860119048,0.5497786686711768,0.6581318681318682,0.7101247412876881,0.6335159192057513,0.6179227766616778,0.06539475964412596,907,0.9871012265573865,0.9573418660730848,0.9399827354854149,0.9356530428989369,0.9082161361954109,0.9456590014420468,0.026031729515928224
19.452064418792723,2.9985292123996317,0.6781932353973389,0.08911044849625932,3,100,3,correlation,0.85,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5380626860119048,0.5497786686711768,0.6581318681318682,0.7101247412876881,0.6335159192057513,0.6179227766616778,0.06539475964412596,907,0.9871012265573865,0.9573418660730848,0.9399827354854149,0.9356530428989369,0.9082161361954109,0.9456590014420468,0.026031729515928224
20.63207850456238,2.6327624004150305,0.7951874256134033,0.12783681063197921,3,100,3,correlation,0.9,0.9,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5350399925595238,0.5074333917982127,0.6625981161695447,0.6826369077585726,0.5898518120017607,0.595512044057523,0.06861200939990621,1987,0.9878126867583028,0.9478890743832313,0.9437305026366846,0.9277534783574236,0.8971138223492288,0.9408599128969742,0.02948800242294395
21.141143703460692,2.8131417030057446,0.7384213924407959,0.08383073888796051,3,100,3,correlation,0.9,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5350399925595238,0.5074333917982127,0.6625981161695447,0.6826369077585726,0.5898518120017607,0.595512044057523,0.06861200939990621,1987,0.9878126867583028,0.9478890743832313,0.9437305026366846,0.9277534783574236,0.8971138223492288,0.9408599128969742,0.02948800242294395
20.783898305892944,3.5490546588384593,0.7346309661865235,0.10242104699188005,3,100,3,correlation,0.9,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5350399925595238,0.5074333917982127,0.6625981161695447,0.6826369077585726,0.5898518120017607,0.595512044057523,0.06861200939990621,1987,0.9878126867583028,0.9478890743832313,0.9437305026366846,0.9277534783574236,0.8971138223492288,0.9408599128969742,0.02948800242294395
21.809908056259154,4.04407551546647,0.7517292499542236,0.06972016153113206,3,100,3,correlation,0.9,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5350399925595238,0.5074333917982127,0.6625981161695447,0.6826369077585726,0.5898518120017607,0.595512044057523,0.06861200939990621,1987,0.9878126867583028,0.9478890743832313,0.9437305026366846,0.9277534783574236,0.8971138223492288,0.9408599128969742,0.02948800242294395
20.80455079078674,3.693783713711708,0.723738718032837,0.09232116877077488,3,100,3,correlation,0.9,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5350399925595238,0.5074333917982127,0.6625981161695447,0.6826369077585726,0.5898518120017607,0.595512044057523,0.06861200939990621,1987,0.9878126867583028,0.9478890743832313,0.9437305026366846,0.9277534783574236,0.8971138223492288,0.9408599128969742,0.02948800242294395
20.3305447101593,3.6413060534367463,0.7895283222198486,0.11417963365419144,3,100,3,correlation,0.9,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5350399925595238,0.5074333917982127,0.6625981161695447,0.6826369077585726,0.5898518120017607,0.595512044057523,0.06861200939990621,1987,0.9878126867583028,0.9478890743832313,0.9437305026366846,0.9277534783574236,0.8971138223492288,0.9408599128969742,0.02948800242294395
22.470425176620484,3.3520916880413183,0.7587158679962158,0.07471802940189688,3,100,3,correlation,0.95,0.9,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5595625620039684,0.552192432974192,0.6667111459968603,0.6592493147619847,0.6205458013400499,0.611652251415411,0.04821797028920697,1111,0.9863968809584792,0.9503505843071786,0.9505482765399178,0.9346401915631126,0.9111643020993507,0.9466200470936077,0.024544535841720845
21.540178537368774,4.1861086255540725,0.7885645389556885,0.1659247404692372,3,100,3,correlation,0.95,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5595625620039684,0.552192432974192,0.6667111459968603,0.6592493147619847,0.6205458013400499,0.611652251415411,0.04821797028920697,1111,0.9863968809584792,0.9503505843071786,0.9505482765399178,0.9346401915631126,0.9111643020993507,0.9466200470936077,0.024544535841720845
21.56156988143921,3.491381098410664,0.8177577972412109,0.1274714953026686,3,100,3,correlation,0.95,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5595625620039684,0.552192432974192,0.6667111459968603,0.6592493147619847,0.6205458013400499,0.611652251415411,0.04821797028920697,1111,0.9863968809584792,0.9503505843071786,0.9505482765399178,0.9346401915631126,0.9111643020993507,0.9466200470936077,0.024544535841720845
21.00810260772705,3.4244049142861046,0.7301995754241943,0.10200816763032088,3,100,3,correlation,0.95,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5595625620039684,0.552192432974192,0.6667111459968603,0.6592493147619847,0.6205458013400499,0.611652251415411,0.04821797028920697,1111,0.9863968809584792,0.9503505843071786,0.9505482765399178,0.9346401915631126,0.9111643020993507,0.9466200470936077,0.024544535841720845
20.909623670578004,2.0916114082520165,0.7804047107696533,0.10871126710280687,3,100,3,correlation,0.95,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5595625620039684,0.552192432974192,0.6667111459968603,0.6592493147619847,0.6205458013400499,0.611652251415411,0.04821797028920697,1111,0.9863968809584792,0.9503505843071786,0.9505482765399178,0.9346401915631126,0.9111643020993507,0.9466200470936077,0.024544535841720845
19.481554746627808,4.248136570581527,0.7515172481536865,0.09803835898758687,3,100,3,correlation,0.95,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'correlation', 'feature_selection__threshold': 0.95, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5595625620039684,0.552192432974192,0.6667111459968603,0.6592493147619847,0.6205458013400499,0.611652251415411,0.04821797028920697,1111,0.9863968809584792,0.9503505843071786,0.9505482765399178,0.9346401915631126,0.9111643020993507,0.9466200470936077,0.024544535841720845
13.676802968978881,2.5533136452666216,0.8077237129211425,0.10316294378514237,3,100,3,pca,0.85,0.9,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
14.272644329071046,3.045472640600869,0.8587096691131592,0.12284703868211627,3,100,3,pca,0.85,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
15.085843467712403,3.082014500214391,0.7906275272369385,0.07674068545355647,3,100,3,pca,0.85,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
15.996324157714843,3.1936763708991003,0.8164048671722413,0.11091411776336953,3,100,3,pca,0.85,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
14.806108331680297,1.9248742582538247,0.8443211078643799,0.12837505687376005,3,100,3,pca,0.85,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5949125744047619,0.5397060051783179,0.5625981161695448,0.5616154835822564,0.5989044847654912,0.5715473328200744,0.022302235452106488,2905,0.9586214747147045,0.901997774067891,0.8981256890848952,0.8720012745126438,0.8329894952254149,0.8927471415211098,0.04112249515495513
15.560598278045655,2.7928818674218476,0.8045395851135254,0.10774590279147345,3,100,3,pca,0.85,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.85, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5949125744047619,0.5397060051783179,0.5625981161695448,0.5616154835822564,0.5989044847654912,0.5715473328200744,0.022302235452106488,2905,0.9586214747147045,0.901997774067891,0.8981256890848952,0.8720012745126438,0.8329894952254149,0.8927471415211098,0.04112249515495513
15.193471002578736,2.2149608534393446,0.8116186141967774,0.12243298314483579,3,100,3,pca,0.9,0.9,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
15.136569404602051,2.8944311916967034,0.8396525859832764,0.16938503918855657,3,100,3,pca,0.9,0.9,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.9, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
14.75898118019104,3.00369402449706,0.815494155883789,0.12255063951683016,3,100,3,pca,0.9,0.95,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
15.675702238082886,3.6151677381744416,0.8642894744873046,0.13105506732948977,3,100,3,pca,0.9,0.95,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.95, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.4834139384920635,0.5689217405829785,0.4549686028257457,0.5821726240420653,0.6344500415708905,0.5447853895027486,0.06611146458611561,3841,0.9444847605224964,0.8923094045631608,0.8646444962949668,0.8641876430205949,0.8226061763674655,0.8776464961537368,0.04015466099225171
15.02188777923584,2.43860406561217,0.8480850696563721,0.16758425624120124,3,100,3,pca,0.9,0.99,linear,interpolate,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'interpolate'}",0.5949125744047619,0.5397060051783179,0.5625981161695448,0.5616154835822564,0.5989044847654912,0.5715473328200744,0.022302235452106488,2905,0.9586214747147045,0.901997774067891,0.8981256890848952,0.8720012745126438,0.8329894952254149,0.8927471415211098,0.04112249515495513
13.97031922340393,2.9380294071330715,0.7678250312805176,0.10727524719658585,3,100,3,pca,0.9,0.99,linear,ffill,"{'classifier__base_estimator__max_depth': 3, 'classifier__base_estimator__n_estimators': 100, 'feature_extraction__n_lags': 3, 'feature_selection__strategy': 'pca', 'feature_selection__threshold': 0.9, 'feature_selection__variance_threshold': 0.99, 'imputation__method': 'linear', 'imputation__strategy': 'ffill'}",0.5949125744047619,0.5397060051783179,0.5625981161695448,0.5616154835822564,0.5989044847654912,0.5715473328200744,0.022302235452106488,2905,0.9586214747147045,0.901997774067891,0.8981256890848952,0.8720012745126438,0.8329894952254149,0.8927471415211098,0.04112249515495513
